Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Intel,Pentium III,RK80530KZ012512 QKF7,,,,,,,,,,,,,,,,,,,,,,1267MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QK/QKF7.html,,,,,,,
Intel,Pentium III,RK80530KZ017512 QRO0,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QR/QRO0.html,,,,,,,
Intel,Pentium III,RK80530KZ017512 SL6JP,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JP.html,,,,,,,
Intel,Pentium III,RK80530PZ001256 QCI5,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCI5.html,,,,,,,
Intel,Pentium III,RK80530PZ001512 QCU2,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCU2.html,,,,,,,
Intel,Pentium III,RK80530PZ004512 QCU1,,,,,,,,,,,,,,,,,,,,,,1067MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCU1.html,,,,,,,
Intel,Pentium III,RK80530PZ006256 QCF7,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCF7.html,,,,,,,
Intel,Pentium III,RK80530PZ006256 QGE5,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGE5.html,,,,,,,
Intel,Pentium III,RK80530PZ006256 QLL4,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QL/QLL4.html,,,,,,,
Intel,Pentium III,RK80530PZ006256 SL6C4,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6C4.html,,,,,,,
Intel,Pentium III,RK80530PZ006256 SL6JK,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JK.html,,,,,,,
Intel,Pentium III,RK80530PZ006512 QEM0,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QE/QEM0.html,,,,,,,
Intel,Pentium III,RK80530PZ006512 QGR4,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGR4.html,,,,,,,
Intel,Pentium III,RK80530PZ009256 QCP8,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCP8.html,,,,,,,
Intel,Pentium III,RK80530PZ009256 QGE4,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGE4.html,,,,,,,
Intel,Pentium III,RK80530PZ009256 SL6C3,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6C3.html,,,,,,,
Intel,Pentium III,RK80530PZ009256 SL6JL,,,,,,,,,,,,,,,,,,,,,,1200MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JL.html,,,,,,,
Intel,Pentium III,RK80530PZ012512 QEL8,,,,,,,,,,,,,,,,,,,,,,1267MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QE/QEL8.html,,,,,,,
Intel,Pentium III,RK80530PZ014256 QHH3,,,,,,,,,,,,,,,,,,,,,,1333MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QH/QHH3.html,,,,,,,
Intel,Pentium III,RK80530PZ014256 SL5VX,RK80530PZ01425E SL5VX,,,,,,,,,,,,,,,,,,,,,1333MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VX.html,,,,,,,
Intel,Pentium III,RK80530PZ014256 SL6BZ,,,,,,,,,,,,,,,,,,,,,,1333MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6BZ.html,,,,,,,
Intel,Pentium III,RK80530PZ014256 SL6HS,,,,,,,,,,,,,,,,,,,,,,1333MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6HS.html,,,,,,,
Intel,Pentium III,RK80530PZ017256 QIC5,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QI/QIC5.html,,,,,,,
Intel,Pentium III,RK80530PZ017256 QLL1,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QL/QLL1.html,,,,,,,
Intel,Pentium III,RK80530PZ017256 SL64W,RK80530PZ01725E SL64W,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL64W.html,,,,,,,
Intel,Pentium III,RK80530PZ017256 SL6C2,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6C2.html,,,,,,,
Intel,Pentium III,RK80530PZ017256 SL6HR,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6HR.html,,,,,,,
Intel,Pentium III,RK80530PZ017512 QGK5,,,,,,,,,,,,,,,,,,,,,,1400MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGK5.html,,,,,,,
Intel,Pentium III,RK80530PZ866512 QCU4,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCU4.html,,,,,,,
Intel,Pentium III,RK80530PZ866512 QCU4ES (engineering sample),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.rarecpus.com/intel2.html,,,,,,,
Intel,Pentium III,RK80530PZ933256 QCI6,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCI6.html,,,,,,,
Intel,Pentium III,RK80530PZ933256 QCI6ES (engineering sample),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.rarecpus.com/intel3.html,,,,,,,
Intel,Pentium III,RK80530PZ933512 QCU3,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QC/QCU3.html,,,,,,,
Intel,Pentium III,RK80533PZ001256 SL5QJ,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5QJ.html,,,,,,,
Intel,Pentium III,RK80533PZ006256 SL5QK,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5QK.html,,,,,,,
Intel,Pentium III,RK80533PZ866256,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RK80533PZ933256,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,SL3V7,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,SECC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3V7.html,,,,,,,
Intel,Pentium III,SL3VD,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3VD.html,,,,,,,
Intel,Pentium III,SL444,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL444.html,,,,,,,
Intel,Pentium III,SL4F9,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4F9.html,,,,,,,
Intel,Pentium III,SL4HH,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,SECC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4HH.html,,,,,,,
Intel,Pentium III,SL4YV,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4YV.html,,,,,,,
Intel,Pentium III,SL4Z4,,,,,,,,,,,,,,,,,,,,,,750MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4Z4.html,,,,,,,
Intel,Pentium III Xeon,80525KY5001M Q880,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q880.html,,,,,,,
Intel,Pentium III Xeon,80525KY5001M Q883,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q883.html,,,,,,,
Intel,Pentium III Xeon,80525KY5001M QB98,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QB98.html,,,,,,,
Intel,Pentium III Xeon,80525KY5001M SL3DA,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3DA.html,,,,,,,
Intel,Pentium III Xeon,80525KY5002M Q881,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q881.html,,,,,,,
Intel,Pentium III Xeon,80525KY5002M Q884,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q884.html,,,,,,,
Intel,Pentium III Xeon,80525KY5002M QB58,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QB58.html,,,,,,,
Intel,Pentium III Xeon,80525KY5002M SL3DB,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3DB.html,,,,,,,
Intel,Pentium III Xeon,80525KY500512 Q879,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q879.html,,,,,,,
Intel,Pentium III Xeon,80525KY500512 Q882,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q882.html,,,,,,,
Intel,Pentium III Xeon,80525KY500512 SL2XU,,,,,,,,,,,,,,,,,,,,,,500MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL2XU.html,,,,,,,
Intel,Pentium III Xeon,80525KY5501M QB75,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QB75.html,,,,,,,
Intel,Pentium III Xeon,80525KY5501M SL3CE,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3CE.html,,,,,,,
Intel,Pentium III Xeon,80525KY5502M Q876,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q8/Q876.html,,,,,,,
Intel,Pentium III Xeon,80525KY5502M QB76,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QB76.html,,,,,,,
Intel,Pentium III Xeon,80525KY5502M SL3CF,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3CF.html,,,,,,,
Intel,Pentium III Xeon,80525KY550512 QB74,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QB74.html,,,,,,,
Intel,Pentium III Xeon,80525KY550512 SL3AJ,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3AJ.html,,,,,,,
Intel,Pentium III Xeon,80525KY550512 SL3FK,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3FK.html,,,,,,,
Intel,Pentium III Xeon,80525KY550512 SL3Y4,,,,,,,,,,,,,,,,,,,,,,550MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3Y4.html,,,,,,,
Intel,Pentium III Xeon,80526KY6001M 5/12V QN43,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QN/QN43.html,,,,,,,
Intel,Pentium III Xeon,80526KY6002M 5/12V QN55,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QN/QN55.html,,,,,,,
Intel,Pentium III Xeon,80526KY6002M QN51,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QN/QN51.html,,,,,,,
Intel,Pentium III Xeon,80526KY6502M 2.8V QQ52,,,,,,,,,,,,,,,,,,,,,,650MHz,,,,,,,,,,,,,,,,2048KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QQ/QQ52.html,,,,,,,
Intel,Pentium III Xeon,80526KY7001M 2.8V QT74,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QT/QT74.html,,,,,,,
Intel,Pentium III Xeon,80526KY7001M 2.8V QU37,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QU/QU37.html,,,,,,,
Intel,Pentium III Xeon,80526KY7001M 2.8V QZ85,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QZ/QZ85.html,,,,,,,
Intel,Pentium III Xeon,80526KY7001M 2.8V SL3U4,,,,,,,,,,,,,,,,,,,,,,700MHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3U4.html,,,,,,,
